"","p_logistic","ID","TARGDOL"
"96",0.176925513760335,14956,0
"97",0.246994312373839,13526,0
"98",0.221209645916845,16555,0
"99",0.153935363132851,12036,0
"100",0.0934290486467053,15518,0
"101",0.113961449237152,15289,0
"102",0.358107866533909,1026,10
"103",0.289692265496203,20146,10
"104",0.234954968732877,19507,0
"105",0.90768365693047,19532,10
"106",0.339122958217245,20728,0
"107",0.228723883467385,18698,5
"108",0.236776642242037,20975,0
"109",0.31447653580743,19087,0
"110",0.284999206528525,20270,0
"111",0.170946808950662,19676,0
"112",0.167653110001757,20747,5
"113",0.286019452006455,20338,0
"114",0.22422334800151,19942,0
"115",0.0262349419309066,19733,0
"116",0.240733414702512,21926,0
"117",0.283899490505487,22586,5
"118",0.262766263215233,22866,5
"119",0.28799667899042,22765,0
"120",0.213894595709227,22424,0
"121",0.143039055310938,21709,0
"122",0.138224612565275,21876,15
"123",0.691103676584005,17433,5
"124",0.221132445882265,17967,0
"125",0.87450274949896,8870,10
"126",0.510204485424454,7490,0
"127",0.136197508324132,9022,0
"128",0.269588518455436,18037,0
"129",0.131256968781503,11471,0
"130",0.900983799801519,15337,10
"131",0.580745979427669,11444,0
"132",0.572830943367242,5290,25
"133",0.0892239181252353,5552,0
"134",0.065772921813195,19023,0
"135",0.795875621306384,10409,0
"136",0.272243902909888,17742,0
"137",0.272519260129789,25240,0
"138",0.328287441538254,62315,0
"139",0.228699029002921,60514,35
"140",0.200267611101313,24421,0
"141",0.27363290046846,24675,0
"142",0.305666964947698,25128,8
"143",0.206152038516122,24803,0
"144",0.206567997506956,24507,0
"145",0.246582403376304,25072,0
"146",0.180076233007147,19317,0
"147",0.413439872066523,7092,0
"148",0.14945787218769,2619,0
"149",0.213879294394674,18802,0
"150",0.18188282815536,24166,0
"151",0.190405758763389,23920,0
"152",0.690149462576357,24130,0
"153",0.205653563096461,23359,0
"154",0.273025279773531,23739,0
"155",0.278364248241883,24006,5
"156",0.276338699537978,23712,0
"157",0.20071201659344,23665,0
"158",0.330633632097085,19713,0
"159",0.231349546604268,9617,0
"160",0.28799667899042,22540,0
"161",0.238253775942392,22843,0
"162",0.271776749331942,22583,0
"163",0.265747237785089,21719,0
"164",0.291099125108873,21768,0
"165",0.322659976237692,22437,0
"166",0.262766263215233,22873,0
"167",0.29849443653031,23121,0
"168",0.283899490505487,22779,8
"169",0.274824635377303,22293,5
"170",0.221103182581911,22558,0
"171",0.812173840116866,22054,10
"172",0.228850073609932,22284,0
"173",0.138434995055839,23129,0
"174",0.652138987811406,21871,0
"175",0.158412115381568,22736,0
"176",0.293367036706968,19264,0
"177",0.310986099311826,19591,0
"178",0.378420387100889,20100,5
"179",0.318007073523463,18866,0
"180",0.138121573701743,10797,0
"181",0.612058921597323,5148,20
"182",0.0468468136868827,6811,0
"183",0.387669911339384,18206,0
"184",0.896177320477981,17611,0
"185",0.751925217766394,4597,5
"186",0.339122958217245,21055,0
"187",0.503205060453273,9111,0
"188",0.451134353322653,997,5
"189",0.326959439262505,19632,0
"190",0.784892179375198,5955,5
"191",0.670423864983367,3697,10
"192",0.242966564079933,18182,0
"193",0.141412771144759,16017,0
"194",0.231515209367305,21082,0
"195",0.245909452622034,17538,10
"196",0.0759394976046475,13883,0
"197",0.302873750677899,20034,0
"198",0.309941089537668,18658,5
"199",0.793378537649019,7803,20
"200",0.258480482432214,17373,0
"201",0.244641831013809,18838,0
"202",0.237341872934576,20659,0
"203",0.286553583237788,3689,25
"204",0.0901691559684499,9099,0
"205",0.116786757130447,19687,0
"206",0.312026290328835,7873,0
"207",0.330073045302537,11365,10
"208",0.116044018448415,19891,0
"209",0.710143647831565,22370,0
"210",0.0808219477461357,19452,10
"211",0.258398929068735,19107,0
"212",0.265799513126727,5939,0
"213",0.24560020066177,17176,0
"214",0.0811805242190173,18796,0
"215",0.159477944839439,15342,0
"216",0.24510360646631,13956,10
"217",0.230257442961186,27979,0
"218",0.307361728317341,44855,0
"219",0.186477616563608,28066,0
"220",0.762090922653981,27931,0
"221",0.2975013953187,21273,0
"222",0.245167884015762,22655,0
"223",0.10968468910813,19278,0
"224",0.254326721624443,20649,0
"225",0.328801689158239,17699,0
"226",0.106284343985831,13987,0
"227",0.322659976237692,22395,0
"228",0.117281093255617,20483,0
"229",0.281742777250834,20444,0
"230",0.195926616571181,1089,0
"231",0.284965335256722,23026,0
"232",0.272713705499493,20559,0
"233",0.299020473544049,11881,0
"234",0.907738528672867,3013,15
"235",0.086554768287823,19344,0
"236",0.21829041054078,21243,0
"237",0.140929421077909,19556,0
"238",0.0896456552124379,20536,0
"239",0.0462329906177606,20089,0
"240",0.286796297944874,22062,0
"241",0.120691801237823,15465,0
"242",0.38275343682764,4764,10
"243",0.341589319718813,14863,25
"244",0.550235022915905,12777,5
"245",0.227141257407703,23927,0
"246",0.283473567641761,24541,0
"247",0.193850313581123,24114,5
"248",0.287991008496365,25254,0
"249",0.226080020432434,23860,0
"250",0.23110671950935,23972,0
"251",0.275391008901326,24390,0
"252",0.185525483581295,24326,0
"253",0.273075198305104,26602,0
"254",0.223546899333634,26669,0
"255",0.252240787005001,27211,0
"256",0.28519329823574,25967,0
"257",0.282511433543733,27100,0
"258",0.190156333083261,26422,0
"259",0.22261490800611,25669,0
"260",0.206607710795928,26374,0
"261",0.69612560826302,17880,10
"262",0.727573894598706,5204,0
"263",0.307638321375387,22830,10
"264",0.726817176106289,3109,5
"265",0.189466454759358,14565,0
"266",0.122915598396295,926,0
"267",0.666143362892959,4492,10
"268",0.293874459989967,17340,0
"269",0.138638293803761,22270,0
"270",0.26256002435885,17029,0
"271",0.260303332545562,19517,0
"272",0.162304457495359,21018,0
"273",0.116839188651942,10402,0
"274",0.212834480448736,30176,0
"275",0.316275641301236,56433,0
"276",0.114703852125984,29626,0
"277",0.183888273643628,29669,0
"278",0.210502170756738,29151,0
"279",0.22152868124569,32091,0
"280",0.13091758433977,29811,0
"281",0.209364121704262,30289,0
"282",0.768018792225372,23963,5
"283",0.454650494183904,7823,5
"284",0.296958072499424,24273,0
"285",0.525708096620776,32119,0
"286",0.231959679223996,28354,0
"287",0.218606538551119,28791,5
"288",0.193997984626649,28361,0
"289",0.227109691480012,28652,0
"290",0.340308130732316,28533,0
"291",0.316793019094183,23522,0
"292",0.107209617810656,20286,0
"293",0.231549391450899,19460,0
"294",0.259846107521819,26893,0
"295",0.277084791764641,26226,5
"296",0.277084791764641,25933,0
"297",0.237833589517801,25861,0
"298",0.17946961006236,26191,10
"299",0.127740902876696,27193,0
"300",0.160563287083134,27923,20
"301",0.549230559112764,22025,0
"302",0.486712620896413,7535,0
"303",0.281790158668274,20622,10
"304",0.508203210527399,16085,0
"305",0.252227810615474,23526,0
"306",0.167784228556781,20985,0
"307",0.290706328520199,24566,0
"308",0.124578738346901,21074,1
"309",0.311951764817436,21406,0
"310",0.322921797190989,21842,0
"311",0.154137961024504,5621,0
"312",0.270588810870743,23096,0
"313",0.286069622724574,20475,0
"314",0.589336044621046,7045,0
"315",0.195710072417344,22384,0
"316",0.238253775942392,22451,0
"317",0.144680088701757,1374,0
"318",0.107688522637211,2470,0
"319",0.123771062452306,21788,0
"320",0.127762544257846,20577,0
"321",0.265630287354968,22640,0
"322",0.233504772400381,23251,0
"323",0.727579307807154,7164,0
"324",0.478651181161744,6012,0
"325",0.307654777971132,21628,0
"326",0.408343461362929,22789,0
"327",0.287788582617892,20797,0
"328",0.398247678894163,13378,0
"329",0.852371302391888,1410,10
"330",0.382794592470649,14257,0
"331",0.511337697366673,22688,0
"332",0.826797342725471,24588,0
"333",0.142460809871402,16745,0
"334",0.66567177522176,18252,0
"335",0.120072976096652,6711,20
"336",0.745272928714669,18689,0
"337",0.200267611101313,24892,0
"338",0.244943247521357,24288,0
"339",0.263581984094914,24239,0
"340",0.0703014764287565,11459,0
"341",0.213086760779017,21403,0
"342",0.618497524570764,6579,10
"343",0.182137720951195,21362,0
"344",0.0839455502550051,21022,0
"345",0.364418915671285,7207,10
"346",0.231400797032993,25172,10
"347",0.473395481567826,16160,10
"348",0.13289491182287,20289,0
"349",0.247141208296079,21678,5
"350",0.750542327375191,18779,0
"351",0.774549895904389,18913,20
"352",0.630463307720715,20702,0
"353",0.0879648981403548,12145,10
"354",0.193246246448455,16626,0
"355",0.120455633822071,19902,0
"356",0.0856917574577206,23418,0
"357",0.164647146147334,16521,0
"358",0.0628932902638312,24263,0
"359",0.0878394195384881,16419,0
"360",0.355163512621782,60684,0
"361",0.302906418950659,44883,0
"362",0.245180364548878,32172,0
"363",0.183746350117502,31961,0
"364",0.558866819529592,14787,0
"365",0.245975908011682,27934,3
"366",0.843858555887556,18004,0
"367",0.913294022728446,5259,10
"368",0.223970586488304,25224,0
"369",0.112450835660806,5192,0
"370",0.81113182690781,27291,10
"371",0.672565149745984,9764,5
"372",0.124159757602507,20054,0
"373",0.131514008724059,23694,0
"374",0.648369761459928,4407,15
"375",0.161311727709127,13628,0
"376",0.22499111767553,24350,0
"377",0.13519830168394,12253,0
"378",0.863340843277978,23167,0
"379",0.116370172892647,23117,0
"380",0.432416589752474,10150,0
"381",0.304641661739795,22828,0
"382",0.265727701979016,8673,0
"383",0.319952361145889,24249,0
"384",0.814749685839363,18417,5
"385",0.222347496179802,21584,0
"386",0.139260119315756,24313,0
"387",0.482284654788404,18026,0
"388",0.30903667781268,7063,0
"389",0.179464650706525,21736,0
"390",0.259493408433527,26842,0
"391",0.588959149379228,14893,0
"392",0.742233160152667,23627,0
"393",0.117870775240619,9265,0
"394",0.228798062441763,20074,0
"395",0.455894929804268,15951,0
"396",0.638498136423325,20430,0
"397",0.213894595709227,22378,0
"398",0.366611928741106,10050,15
"399",0.242025149097987,6848,0
"400",0.0827549840735994,11000,0
"401",0.251489915835666,21992,0
"402",0.231664106638413,6844,0
"403",0.120474306380036,20681,0
"404",0.57859056429811,26813,3
"405",0.148260556519464,21379,0
"406",0.939642407771679,14713,5
"407",0.232629524844423,14189,0
"408",0.296831257466546,23597,0
"409",0.62830021318456,6308,0
"410",0.60603548673441,25647,0
"411",0.100261661506121,19660,0
"412",0.129755898159812,14797,0
"413",0.289718686226741,29616,3
"414",0.224125084881691,30487,0
"415",0.166683786372846,29198,0
"416",0.383748184675517,28495,0
"417",0.129201107304105,29693,0
"418",0.158722409411327,30728,0
"419",0.447506487966276,9722,30
"420",0.431071386286614,26031,10
"421",0.789773264706671,11238,0
"422",0.157044127333469,26404,0
"423",0.324035079673217,26397,0
"424",0.147762078322247,27349,0
"425",0.911688443648393,19204,5
"426",0.68956723899703,26278,5
"427",0.188652063473633,32783,0
"428",0.239988011537619,32891,0
"429",0.306946213550287,44543,0
"430",0.376761934245424,33751,5
"431",0.306946213550287,44086,0
"432",0.359580868816293,33222,0
"433",0.189380354442367,33462,0
"434",0.190571580017557,33861,0
"435",0.17787597921967,33355,0
"436",0.471767929855799,52952,0
"437",0.756687068183402,20935,0
"438",0.807834960594456,13302,10
"439",0.134728589949516,29431,0
"440",0.221661458075324,25379,0
"441",0.299178754575879,28705,10
"442",0.324339379304116,10748,0
"443",0.334516441096506,28340,0
"444",0.790550382836967,22442,5
"445",0.907977871214584,27516,5
"446",0.830826550692833,24151,10
"447",0.562393170164405,668,0
"448",0.488374374899671,6776,25
"449",0.75256924188602,9912,0
"450",0.395263288130597,16335,20
"451",0.125831087217364,25097,0
"452",0.0794681406768334,16802,0
"453",0.837869454092819,776,0
"454",0.769321017558175,10253,0
"455",0.445881468871395,31506,0
"456",0.544716605474136,23209,0
"457",0.121853347756685,25216,0
"458",0.713348739379776,4508,20
"459",0.360169374779956,24145,0
"460",0.466098259665711,26338,0
"461",0.223930050324262,17501,0
"462",0.604586497524489,20709,0
"463",0.142045613664578,6227,0
"464",0.820167033400875,9312,10
"465",0.220213981869685,3784,0
"466",0.440267121379797,15270,0
"467",0.175584414568489,8263,0
"468",0.611243118591072,3766,10
"469",0.883794768790037,7433,10
"470",0.862574653831958,2728,25
"471",0.814699642880392,2922,0
"472",0.144687966497102,10976,0
"473",0.681537917532257,7804,0
"474",0.510030760330406,10709,0
"475",0.224654368634842,4244,0
"476",0.373044182473396,6364,0
"477",0.418634133427993,6432,4
"478",0.658587863963994,3274,0
"479",0.690915803918894,14274,0
"480",0.076588680641422,24884,0
"481",0.619224091144809,22088,0
"482",0.519825810145792,877,0
"483",0.553291036582159,2203,0
"484",0.256213817940246,189,0
"485",0.687858582493798,6636,15
"486",0.663872729548029,7477,0
"487",0.187989935881646,26288,0
"488",0.660760734251448,1030,0
"489",0.819817237160556,3505,3
"490",0.586273895591021,15850,5
"491",0.247025725754905,10593,0
"492",0.358517739623733,26686,0
"493",0.877992691868886,264,10
"494",0.527099060230169,11514,5
"495",0.385288692379845,31390,0
"496",0.302878637331829,1127,0
"497",0.283716582381251,17359,0
"498",0.698044450043723,2131,0
"499",0.691953549641205,121,5
"500",0.383235785696055,15007,5
"501",0.486932110966911,6440,0
"502",0.154178843862718,30539,0
"503",0.253044144956135,17678,0
"504",0.195543248245007,6274,0
"505",0.270934943549612,12283,0
"506",0.129455198006945,23931,0
"507",0.44373048881625,6896,3
"508",0.36215034943508,4138,0
"509",0.527225722468232,1805,0
"510",0.755225328759312,7657,0
"511",0.899800971165484,25196,10
"512",0.130708520855518,14666,0
"513",0.522274426758985,22098,10
"514",0.0870511254290986,9550,0
"515",0.155301788299498,28087,0
"516",0.198664792164879,29955,0
"517",0.471373636289727,34473,0
"518",0.278278256835255,43956,0
"519",0.25401413145652,35068,0
"520",0.308268037718225,44574,0
"521",0.330312988945824,46330,5
"522",0.31633279425672,46905,0
"523",0.338694459580251,51224,0
"524",0.674595218935378,4117,5
"525",0.175476038400232,25690,0
"526",0.864643564046181,3049,10
"527",0.272749446466785,21484,0
"528",0.0908831153065047,16791,0
"529",0.181913013712336,23307,0
"530",0.742565856121547,7598,8
"531",0.752383916323284,6556,0
"532",0.704392698216684,1164,0
"533",0.120615060853374,3971,0
"534",0.228853237301539,10397,0
"535",0.0360439782419608,18905,0
"536",0.450127415588588,32877,0
"537",0.495220700288282,12666,0
"538",0.223946976974901,31528,0
"539",0.159878152868793,31974,0
"540",0.110390879839252,30691,0
"541",0.138241911838832,32266,0
"542",0.133077540752982,5029,0
"543",0.658003371330352,14369,10
"544",0.749943272574002,16771,0
"545",0.0773851921626609,19873,0
"546",0.745580517865967,5084,10
"547",0.399704210573012,20187,0
"548",0.294884080473858,24475,5
"549",0.103262896895411,13567,0
"550",0.189170485365619,17584,0
"551",0.22856119900034,18339,0
"552",0.170420270038533,14489,0
"553",0.28519329823574,26272,0
"554",0.271019168558933,24939,0
"555",0.299307945815637,30208,10
"556",0.840611854974371,20673,0
"557",0.267478104384012,24444,0
"558",0.144135298571235,20123,0
"559",0.249752281235171,29721,0
"560",0.217330622567674,20663,0
"561",0.135307334853442,24953,0
"562",0.710211988987165,17801,0
"563",0.16508317463854,18186,0
"564",0.127273915964068,24149,0
"565",0.124854959621022,18430,0
"566",0.625808446542749,12248,0
"567",0.163394105327957,26865,0
"568",0.246224391956754,29711,0
"569",0.116228455879826,20419,0
"570",0.22115456501418,28598,0
"571",0.236006535830846,25879,0
"572",0.625197158462867,16393,0
"573",0.916922784710372,24850,6
"574",0.28765683083829,246,0
"575",0.303082637670076,18807,0
"576",0.162445519235594,18260,0
"577",0.48054920458568,7648,0
"578",0.331314735350871,10478,0
"579",0.63845525302,26756,0
"580",0.225622138610424,21321,0
"581",0.378920497475998,25856,5
"582",0.671769458292579,19647,0
"583",0.585228189303811,30146,0
"584",0.380038974011721,24844,0
"585",0.594355595704418,22543,0
"586",0.734102731614137,26532,5
"587",0.236597259651913,26415,0
"588",0.2550421122643,24018,0
"589",0.268474291403795,21878,0
"590",0.819134360775291,25257,15
"591",0.245393436277336,6903,0
"592",0.861537452693454,25165,0
"593",0.152983101970253,28261,0
"594",0.815442989942334,24090,0
"595",0.17648008304811,9686,0
"596",0.651463351385616,22905,0
"597",0.24913384743825,25190,0
"598",0.311387426436502,12286,0
"599",0.187320056658174,28123,0
"600",0.0722908066814336,14722,0
"601",0.191836450251359,25039,0
"602",0.177644182037998,28127,0
"603",0.101142331805029,615,0
"604",0.102849749541812,21233,0
"605",0.159548949103567,20116,0
"606",0.300393515729337,53341,0
"607",0.66004707339586,35598,0
"608",0.254919194974704,35412,0
"609",0.300075629932321,44025,0
"610",0.243881765050114,39714,0
"611",0.542163536403141,35533,2
"612",0.288598793617569,38180,0
"613",0.22678932145614,53522,0
"614",0.787609961333055,41088,10
"615",0.266008687833956,35703,0
"616",0.550817074715312,42455,5
"617",0.243210253185484,38230,5
"618",0.246367043338162,38344,0
"619",0.74823609311789,49391,2
"620",0.315783140854736,47344,0
"621",0.306828957397341,37062,0
"622",0.265579528884904,38099,5
"623",0.283114193706562,46657,0
"624",0.322161971635009,53567,0
"625",0.351181704367419,35862,0
"626",0.306946213550287,46518,0
"627",0.317809494295656,46551,0
"628",0.546902594108043,36591,2
"629",0.265116926298471,36824,0
"630",0.278410612090614,46367,0
"631",0.246460912434657,39066,0
"632",0.289313386536294,41636,0
"633",0.343194904820619,53864,0
"634",0.255186291242414,40530,0
"635",0.230686807734086,38310,0
"636",0.341002766950091,47152,0
"637",0.278278256835255,43960,0
"638",0.266606091673823,38258,0
"639",0.834827806828619,44908,0
"640",0.261572111725866,36192,15
"641",0.146982923714466,42110,0
"642",0.271273563878499,37391,0
"643",0.330312988945824,44355,0
"644",0.477349947870378,42554,0
"645",0.337248439049003,49676,0
"646",0.405257426343201,37842,0
"647",0.26318153779629,38125,0
"648",0.317809494295656,44159,0
"649",0.291046110683684,53455,0
"650",0.256535427411517,39185,0
"651",0.339908233070974,53061,0
"652",0.282351363592037,45436,0
"653",0.65216660954065,51626,0
"654",0.381909103252065,39206,0
"655",0.394979642171133,36495,0
"656",0.266290864003194,36530,0
"657",0.307361728317341,43920,0
"658",0.637199862745333,52847,0
"659",0.268429533602166,40981,0
"660",0.241057835070347,40409,3
"661",0.318062582472567,50523,0
"662",0.338496288981539,44153,0
"663",0.630869456424374,43542,0
"664",0.336529353850766,49324,0
"665",0.269768458084051,41386,0
"666",0.934658414314871,19538,5
"667",0.183182324075796,12384,0
"668",0.307572454848093,31108,0
"669",0.214857638795515,14542,0
"670",0.623438130791355,15840,0
"671",0.858371817277081,32252,3
"672",0.345830877857044,31145,0
"673",0.761269405615865,10955,6
"674",0.594513438454298,6546,0
"675",0.309209142971786,30621,0
"676",0.571722398147658,24125,3
"677",0.293901804377336,27404,0
"678",0.152911495277395,29875,0
"679",0.143471116816004,23569,0
"680",0.587441048927291,27209,5
"681",0.358052534273124,26239,0
"682",0.62104530315223,19684,5
"683",0.778498360862219,27590,0
"684",0.55272359153969,31938,0
"685",0.50203664510604,12983,10
"686",0.341302930462684,10365,0
"687",0.894684171486716,14353,0
"688",0.541842634206079,9120,0
"689",0.457344744344355,2990,5
"690",0.2984509728244,26068,0
"691",0.277215097191126,26797,0
"692",0.153706795421554,25743,0
"693",0.133865005186411,7327,0
"694",0.356603857509058,16364,0
"695",0.301211098268206,6067,0
"696",0.406264871288352,31573,0
"697",0.260841793391438,32277,0
"698",0.252056729565911,29125,0
"699",0.108515406406347,12604,0
"700",0.408122223819865,30909,0
"701",0.148981743447987,23405,0
"702",0.240454604918475,32182,0
"703",0.211209578183406,45047,0
"704",0.294568291848042,7671,0
"705",0.439984456745353,21286,0
"706",0.656736561321348,12732,5
"707",0.259493408433527,26823,0
"708",0.245856106646818,30557,0
"709",0.267189734794608,23402,0
"710",0.229187222232714,32048,0
"711",0.16181064353618,29162,0
"712",0.51387122064163,4945,0
"713",0.167363889216604,27393,0
"714",0.427989130060558,10092,15
"715",0.340321926043606,32225,10
"716",0.156919801139083,53671,0
"717",0.158683584452916,25754,0
"718",0.140822438201924,26620,0
"719",0.334067235956659,2173,0
"720",0.623419831294856,30379,0
"721",0.184266606141721,30006,0
"722",0.557715145262476,17226,10
"723",0.0706868827642056,14622,0
"724",0.654947054883647,12838,0
"725",0.175448152331274,14736,0
"726",0.796104515499856,28646,0
"727",0.356430898422344,3919,0
"728",0.19505808298113,26401,0
"729",0.139440054050526,19622,0
"730",0.648400735382029,20547,0
"731",0.237905032204638,3161,0
"732",0.522392778104223,4927,10
"733",0.207145614395933,25525,0
"734",0.728935893532537,30823,25
"735",0.197939812587385,29287,0
"736",0.265850302435945,25204,0
"737",0.151667520953817,25388,0
"738",0.176380831780846,21688,0
"739",0.0186737567682577,27630,50
"740",0.0917219376950333,29825,0
"741",0.141476705746518,18961,0
"742",0.466504081719246,32648,0
"743",0.248407828549322,32765,0
"744",0.676588169825662,20918,10
"745",0.482262860987683,7298,0
"746",0.478474116756607,5287,0
"747",0.524792877663229,7209,2
"748",0.445591026162864,7292,2
"749",0.414420595992785,31150,0
"750",0.918284807798975,45265,3
"751",0.277780321378383,45008,0
"752",0.296984271861189,46048,0
"753",0.404784430943048,46541,0
"754",0.317501811683482,46617,5
"755",0.314992324559614,47095,5
"756",0.440468147985027,51039,0
"757",0.636743843436365,45372,10
"758",0.833587435614891,44347,6
"759",0.344108601371316,52343,0
"760",0.212792834574847,44485,0
"761",0.202234636590774,30299,0
"762",0.152333925884731,19876,0
"763",0.184774199001926,32542,0
"764",0.192336714002921,32472,0
"765",0.484349263788019,33181,0
"766",0.233001579928801,35914,0
"767",0.239093750082115,35971,20
"768",0.192692387969447,35761,5
"769",0.740238207728587,36212,0
"770",0.341851267871958,34689,0
"771",0.183373794856992,36559,0
"772",0.122979476358046,5762,0
"773",0.221384518871613,31636,10
"774",0.297990789674661,5950,0
"775",0.203435303932881,29373,0
"776",0.192070919245119,31903,0
"777",0.543108043424161,15884,0
"778",0.719726134798554,20008,0
"779",0.54615447497213,10849,10
"780",0.609196350917032,15961,0
"781",0.467572317862267,2915,20
"782",0.983464601217528,18201,25
"783",0.238161605229801,83,0
"784",0.648859572567965,32045,0
"785",0.942966585383826,12471,5
"786",0.139424517496261,20621,0
"787",0.482191848555627,31297,10
"788",0.319018718852681,11054,0
"789",0.683662593178919,25914,0
"790",0.784638986688717,28931,0
"791",0.865497740590232,583,5
"792",0.753623657991838,26095,5
"793",0.381173450363454,30396,3
"794",0.249315614118887,25006,0
"795",0.582392792791894,27678,0
"796",0.802744744984092,22376,10
"797",0.0755023023726262,6460,0
"798",0.286763656854533,44278,10
"799",0.307361728317341,44423,0
"800",0.333530331890653,48428,0
"801",0.279547912589003,45420,0
"802",0.277780321378383,43995,0
"803",0.307437696698456,44462,5
"804",0.551822728969141,44732,0
"805",0.448047776638075,44142,0
"806",0.287236360034655,44363,0
"807",0.326121982883412,48182,0
"808",0.548883352865047,44521,0
"809",0.760515283410966,45900,15
"810",0.307986279825233,48999,0
"811",0.278278256835255,44987,10
"812",0.265396671356947,47124,0
"813",0.266490386271269,44756,0
"814",0.286763656854533,45462,0
"815",0.285056599783258,44580,10
"816",0.333067934116925,61183,0
"817",0.287438390936236,44202,0
"818",0.282962564480417,53679,0
"819",0.560640750671698,44562,10
"820",0.269866871795616,46539,5
"821",0.379973447889181,44550,0
"822",0.230715317995475,43979,0
"823",0.266771122166546,44788,0
"824",0.639083502637187,46135,5
"825",0.286763656854533,45442,10
"826",0.638048101425043,44350,5
"827",0.276602291074621,46786,0
"828",0.332744504773929,47097,0
"829",0.307361728317341,43923,0
"830",0.303071399999379,45992,0
"831",0.336529353850766,47968,5
"832",0.330312988945824,44351,0
"833",0.294896816215465,46590,0
"834",0.321503380077253,44177,0
"835",0.303071399999379,44705,0
"836",0.334515026083753,44591,0
"837",0.330312988945824,44357,2
"838",0.352804791483375,43946,0
"839",0.33723903011712,44728,3
"840",0.286212685541332,43917,0
"841",0.298883335260656,45413,0
"842",0.672263234881393,44619,0
"843",0.286763656854533,44300,0
"844",0.264831619262219,45456,0
"845",0.661109940884819,45439,0
"846",0.627155640342481,45368,20
"847",0.306687238008809,47316,0
"848",0.321503380077253,44658,5
"849",0.506112229143693,51410,0
"850",0.260297031852472,44281,5
"851",0.269866871795616,44056,0
"852",0.298416603396385,45814,0
"853",0.322325521560361,44454,0
"854",0.307361728317341,43901,0
"855",0.325785351415984,44739,0
"856",0.286967070503089,46831,0
"857",0.338496288981539,44114,0
"858",0.437870171050604,44035,0
"859",0.289021166992991,43991,3
"860",0.307361728317341,44399,0
"861",0.280092901348624,53614,0
"862",0.348604815679186,44193,0
"863",0.810123737569352,44729,0
"864",0.330848828096622,44410,0
"865",0.272591188654057,55659,10
"866",0.331611396114092,44616,0
"867",0.262892518242194,44724,5
"868",0.451690136163079,44511,0
"869",0.698385750478337,44090,0
"870",0.750180008882863,46967,0
"871",0.421446959899122,44440,0
